"CUI","count","name"
"C1020337",1,"Phylum Acidobacteria"
"C0061762",1,"glyoxylic acid"
"C0518014",1,"Hematocrit level"
"C1610873",1,"triladyl"
"C2986845",1,"Scanner Patient Bed"
"C0521978",1,"Susceptibility to infections"
"C3811313",1,"Washington County, IL"
"C0249258",1,"microcystin LY"
"C0421161",1,"Salmonella carrier"
"C3440052",1,"Ogataea methanolica"
"C1156182",1,"membrane disassembly"
"C0404521",1,"Infective vaginitis"
"C0758888",1,"SLC43A1 protein, human"
"C0064559",1,"ribosomal protein L16"
"C0325307",1,"Capra aegagrus"
"C3829531",1,"Interdigital Region"
"C1551089",1,"Oersted (unit of measure)"
"C1335101",1,"Occupational Malignant Neoplasm"
"C3903114",1,"Cryptolestes turcicus"
"C0107214",1,"bromoacetic acid"
"C1012293",1,"Corbicula"
"C1034609",1,"Wolfiporia"
"C3826083",1,"Lacquer and lacquering"
"C1422329",1,"PDLIM2 gene"
"C1290864",1,"Disorder of abdomen"
"C3328436",1,"Myxobolus pyramidis"
"C1550580",1,"Deep Frozen - EntityHandling"
"C0908996",1,"GL 331"
"C0328235",1,"Ptychocheilus grandis"
"C0329820",1,"Hemilepidotus hemilepidotus"
"C0004509",1,"Azoospermia"
"C2607454",1,"K2 killer toxin"
"C2348694",1,"Focal Spot Size"
"C0000392",1,"beta-alanine"
"C4281712",1,"Tetrahydrobiopterin"
"C4022869",1,"Reduced catalase activity"
"C0278016",1,"Hard stool"
"C1268722",1,"Mammographic difference in size (finding)"
"C1048118",1,"Acetobacter indonesiensis"
"C2262820",1,"membrane hyperpolarization"
"C3875150",1,"Towards"
"C4242658",1,"Carnegie stage 4"
"C0018730",1,"Health Planning Councils"
"C0524951",1,"Cinnamomum camphora"
"C0524845",1,"Thermoproteus"
"C1081931",1,"Gregarinasina"
"C2699077",1,"Rh Negative Blood Group"
"C0597063",1,"neurotransmitter metabolic process"
"C2985160",1,"ARID1A wt Allele"
"C1660228",1,"protein retention"
"C1192288",1,"Aspergillus coreanus"
"C0751922",1,"Median Neuropathy"
"C1207530",1,"Raja asterias"
"C1300071",1,"Tumor Weight"
"C0682947",1,"aromatic carboxylic acid"
"C0002627",1,"Amniocentesis"
"C0452493",1,"Baby cereal"
"C2797511",1,"Katelysia hiantina"
"C0961779",1,"diclosulam"
"C2945713",1,"barley green"
"C1516654",1,"Clinical or Research Activity"
"C1333677",1,"GIT2 gene"
"C0574058",1,"Expiratory grunting"
"C1425101",1,"NT5C1A gene"
"C2826834",1,"Demographics Data Collection Day"
"C1515678",1,"p38 MAPK Signaling Pathway BioCarta"
"C0066299",1,"methyl-3-methoxy-4-hydroxystyryl ketone"
"C0162434",1,"Olfactory Cortex"
"C0142875",1,"sodium laurate"
"C4526977",1,"CD8+ and CD4+ Donor Memory T-cells-expressing HA1-Specific TCR"
"C0678599",1,"bond strength"
"C3746709",1,"Anaerosalibacter"
"C0994494",1,"parsley extract"
"C1549943",1,"Associate Degree"
"C1293903",1,"Vagal stimulation"
"C0163284",1,"Glutamate 5-kinase"
"C0558281",1,"Regional center"
"C0661318",1,"1-methyl-1-piperidinomethane sulfonate"
"C0297666",1,"SB 203580"
"C0008011",1,"Chemosterilants"
"C0999657",1,"Microtus pennsylvanicus"
"C0949247",1,"Karstenite"
"C1305205",1,"Acridine orange stain test"
"C0085178",1,"Needlestick Injuries"
"C0441595",1,"Pre-biopsy localization of breast lesion using spot method"
"C0025609",1,"Methallibure"
"C1334459",1,"Lymphatic Spread"
"C0913803",1,"S-TGD-1"
"C0040241",1,"Tin Fluorides"
"C0062649",1,"hexamidine diisethionate"
"C0201731",1,"Nuclear magnetic resonance measurement"
"C0025037",1,"Meckel Diverticulum"
"C0066805",1,"moroxydine"
"C4434968",1,"Neoboletus obscureumbrinus"
"C1312051",1,"2-hydroxyfluorene"
"C0850356",1,"diabetes education"
"C1175685",1,"8-heptadecene"
"C1158419",1,"Phospholipid Metabolism"
"C1154706",1,"response to antibiotic"
"C4524800",1,"Illegible Information"
"C4022812",1,"Iris hypoperfusion"
"C0035419",1,"rhenium"
"C0456894",1,"Toxin type C1"
"C4524838",1,"ALK Negative"
"C3810687",1,"Midland County, MI"
"C1560137",1,"Grade 1 Other Allergy and Immunology, CTCAE"
"C1017257",1,"Pseudoalteromonas sp."
"C0260020",1,"Moral education"
"C0026850",1,"Muscular Dystrophy"
"C0752222",1,"Calendula officinalis"
"C3830428",1,"Distress over Physical Problem with Pain"
"C0456604",1,"Mathematical expression"
"C0007601",1,"Cell Line, Transformed"
"C1323964",1,"pectate disaccharide-lyase activity"
"C1334706",1,"Metallopeptidase Gene"
"C1423970",1,"PGRMC2 gene"
"C0302833",1,"School nurse"
"C1626103",1,"Arctotheca calendula"
"C3858780",1,"security control"
"C0999407",1,"Philander opossum"
"C1698061",1,"official registry"
"C0445636",1,"Staphylococcus capitis subspecies urealyticus"
"C3163332",1,"Sodium Channel Agonists"
"C0242202",1,"Cerebrum"
"C2752267",1,"coenzyme A transmembrane transport"
"C1157011",1,"phenylpropanoid metabolic process"
"C0256162",1,"rugosin A"
"C2648741",1,"Liposcelis corrodens"
"C1516238",1,"Cancer and Leukemia Group B"
"C2347951",1,"Repack"
"C4604004",1,"Photobacterium carnosum"
"C1079584",1,"Heliotropium digynum"
"C0027734",1,"Neptunium"
"C2780136",1,"Paecilomyces formosus"
"C0596478",1,"educationally disadvantaged"
"C1151638",1,"2-carboxybenzaldehyde dehydrogenase activity"
"C0123257",1,"Insulin-Like Growth Factor Binding Protein 2"
"C0041258",1,"Tryptophan Synthase"
"C0018602",1,"Harmaline"
"C0599807",1,"Informatics (discipline)"
"C0081934",1,"Ef1 protein, rat"
"C0908798",1,"cyclophane 1"
"C0017811",1,"Glutamate-tRNA Ligase"
"C5203116",1,"Anisochromia Measurement"
"C0887952",1,"Protein Footprinting"
"C2347048",1,"Boyd Body Surface Area Formula"
"C4307516",1,"microcystin-LW"
"C2324358",1,"RNA molecule"
"C1080913",1,"Musa acuminata"
"C1258007",1,"Indanones"
"C0318039",1,"Pseudomonas oleovorans"
"C1563272",1,"Vitreous snowball"
"C1421586",1,"ZMPSTE24 gene"
"C2362501",1,"Food and Nutrition"
"C0278033",1,"Black urine"
"C0682777",1,"growth-promoting factors"
"C1865068",1,"MIR122 gene"
"C0996935",1,"Nicotiana benthamiana"
"C0275540",1,"Saprozoonosis"
"C0325717",1,"Grus canadensis"
"C4006956",1,"Chiloscyllium arabicum"
"C0317492",1,"Eggerthella lenta"
"C0599514",1,"Mutualism"
"C0342418",1,"Hypothalamic hamartomas"
"C3658268",1,"CRISPR Loci"
"C0991816",1,"CORN SYRUP SOLIDS"
"C0141313",1,"S-Nitrosothiols"
"C1151566",1,"4-hydroxyphenylpyruvate dioxygenase activity"
"C0205207",1,"Cystic"
"C1150547",1,"casein kinase activity"
"C0996262",1,"Porphyra yezoensis"
"C4476975",1,"T-shaped uterus"
"C0848067",1,"Mental problem"
"C0147866",1,"fluorescein sodium"
"C1514593",1,"Psychological Impact"
"C3829077",1,"Michoacan"
"C1860232",1,"X-RAY SENSITIVITY"
"C0870956",1,"Neuropsychiatry"
"C0281856",1,"Generalized aches and pains"
"C3159036",1,"ergot alkaloid metabolic process"
"C1140655",1,"Safety showers"
"C4050627",1,"Soluble P-Selectin Measurement"
"C1050892",1,"Horismenus"
"C1442116",1,"Every Night."
"C4723845",1,"Crimean Tatar Language"
"C0443382",1,"1,1-dichloroethane"
"C0009269",1,"Cold intolerance"
"C0265269",1,"Lacrimoauriculodentodigital syndrome"
"C0531859",1,"Receptor, Muscarinic M1"
"C0246101",1,"cisplatin/cyclophosphamide/vindesine protocol"
"C0950284",1,"4-hydroxyphenylpyruvate"
"C1037126",1,"Dietziaceae"
"C0040254",1,"Tinea Favosa"
"C1516369",1,"Cellular Infiltration"
"C0597842",1,"potentiometric titration"
"C4543724",1,"Cytochrome P450 inhibitor (disposition)"
"C1551922",1,"Coos Language"
"C3537072",1,"Bronchodilation"
"C1257754",1,"Deuterium Exchange Measurement"
"C0997659",1,"Candida maltosa"
"C1417250",1,"MRE11 gene"
"C4053852",1,"Ward's Triangle"
"C1005068",1,"Trigonopsis <fungus>"
"C3694424",1,"Indwelling Device"
"C0596107",1,"antiarthritic agent"
"C0598299",1,"screw worm"
"C4683555",1,"Ann Arbor Stage"
"C1704539",1,"Compression of the Fourth Ventricle"
"C0887138",1,"Nalidixate Sodium"
"C0048599",1,"4-nitrophenyl palmitate"
"C1259873",1,"silafluofen"
"C2736435",1,"Methasterone"
"C3661820",1,"Provincial hospital"
"C1947940",1,"Oil Dosage Form"
"C0679088",1,"Reaction-formation - mental defense mechanism"
"C0037189",1,"Sinoatrial Node"
"C1166682",1,"Meiotic chromosome"
"C0238517",1,"Vaginal clear cell adenocarcinoma"
"C0267071",1,"Oropharyngeal Dysphagia"
"C1500518",1,"Chaetoceros calcitrans"
"C3897967",1,"Peptide Bond Constituents"
"C1502010",1,"Genus Taraba"
"C0050647",1,"Actinolite"
"C0871499",1,"temperature effects"
"C0584615",1,"Urine microalbumin/creatinine ratio measurement"
"C1519023",1,"Pesticide Toxicology"
"C1927469",1,"Neoboletus magnificus"
"C1522541",1,"Protocol Treatment Arm"
"C1955855",1,"Plant Stomata"
"C1511879",1,"Diagnostic Methods and Reagents"
"C1179708",1,"S5 innervation"
"C0423752",1,"Finding of skin texture"
"C1555421",1,"Canadian Dollar"
"C0452604",1,"Chocolate cake"
"C0073903",1,"S-pentachlorobuta-1,3-dien-yl-cysteine"
"C0680454",1,"community coalition"
"C0041931",1,"URATE OXIDASE"
"C1414515",1,"FABP6 gene"
"C0358430",1,"Muscle relaxants"
"C1000956",1,"Listera"
"C0282115",1,"Vaccines, Contraceptive"
"C0081426",1,"ABDIC protocol"
"C3159064",1,"site of double-strand break"
"C1510854",1,"Allelotype Analysis"
"C4393551",1,"Hysterothylacium persicum"
"C1427106",1,"FANCL gene"
"C3002178",1,"Janthinobacterium sp. RB4"
"C0750546",1,"newly"
"C0523631",1,"Folic acid measurement"
"C0441581",1,"Galvanism"
"C1512587",1,"IL10 Anti-inflammatory Signaling Pathway"
"C0038330",1,"Stigmatization"
"C1690647",1,"Opisthonema libertate"
"C0427008",1,"Stiffness"
"C4684576",1,"Biometric Signature"
"C1041195",1,"Mormyrus"
"C0887117",1,"ornithine, (L)-isomer"
"C0178646",1,"fresh water environment"
"C0069693",1,"ovex (pesticide)"
"C0679211",1,"figurative"
"C0030511",1,"Parasympatholytics"
"C2825897",1,"Inhibin A Measurement"
"C4684734",1,"Planned Trial Subject Contact"
"C0729594",1,"Axillary lymph node group"
"C0388730",1,"Cyclin D"
"C0230097",1,"Structure of waist (surface region)"
"C4553981",1,"User Site Testing"
"C4047503",1,"Motor oil"
"C0031844",1,"Physiology, Comparative"
"C0719841",1,"dextrose and water"
"C1069466",1,"Harpadontinae"
"C2348368",1,"Early Detection Study"
"C2823711",1,"Boeremia exigua"
"C0453439",1,"White chocolate"
"C0025530",1,"Metagonimiasis"
"C1367449",1,"BCL10 gene"
"C0021970",1,"Iodine Radioisotopes"
"C0243118",1,"lawsuits"
"C0524063",1,"Cesium measurement"
"C1024754",1,"Sicyoniidae"
"C1490589",1,"Akkermansia"
"C2960475",1,"Candida colliculosa"
"C1157251",1,"menaquinone biosynthetic process"
"C3658325",1,"Serving Size"
"C1551380",1,"Defibrination"
"C0877891",1,"Angelica archangelica"
"C0524746",1,"Eschrichtius"
"C2985743",1,"Condition Coding System"
"C2246772",1,"ascorbate glutathione cycle"
"C1038438",1,"Fucus serratus"
"C0998130",1,"Mytilus californianus"
"C0578652",1,"General visual observation"
"C2622931",1,"Lactobacillus sunkii"
"C0541911",1,"Dullness"
"C4255108",1,"Fatty Acid-Binding Protein 7"
"C0047600",1,"3-methylhistidine"
"C0021032",1,"Immunoglobulin Fc Fragments"
"C0997368",1,"Lachancea kluyveri"
"C0442615",1,"Derelict factory"
"C2985537",1,"Gastric Acid Secretion Test"
"C3493429",1,"bromuconazole"
"C0032058",1,"Placentation"
"C2699403",1,"Collagen Alpha-1(II) Chain"
"C0017455",1,"Geotrichosis"
"C0971876",1,"Meliaceae"
"C1065442",1,"Idiomarina"
"C1156467",1,"mannose metabolic process"
"C0322844",1,"Aedes albopictus"
"C0023601",1,"Leydig Cell Tumor"
"C4054466",1,"Morphologic Leukemia-Free State"
"C1449707",1,"Laser Scanning Cytometry"
"C0019704",1,"HIV-1"
"C0335296",1,"Demonstrator"
"C0014009",1,"Empyema"
"C1510587",1,"Economics, Behavioral"
"C2298320",1,"Pediococcus argentinicus"
"C2699863",1,"Electron Microprobe Analysis"
"C2741747",1,"2-iodo-4-methylphenol"
"C1029470",1,"Pachygrapsus"
"C0016069",1,"Ficain"
"C0229633",1,"myeloblast"
"C0860803",1,"glucose high"
"C1332673",1,"ACKR2 gene"
"C0441072",1,"Spectacle magnifier"
"C0079603",1,"Immunofluorescence assay"
"C0045894",1,"2-aminophenol"
"C1058287",1,"Leccinum versipelle"
"C4021765",1,"Morphological abnormality of the central nervous system"
"C1270980",1,"Laboratory technologist"
"C4086548",1,"Liter per Milligram"
"C1413041",1,"CA12 gene"
"C0317787",1,"Mycolicibacterium parafortuitum"
"C0427734",1,"Bilirubin concentration measurement"
"C0178539",1,"Cellular"
"C0230416",1,"Left lower extremity"
"C0005759",1,"Family Meloidae - blister beetle"
"C0333912",1,"Hypochromatism"
"C4705229",1,"H-Orn-Orn-Trp-Trp-NH2"
"C4764060",1,"CDISC SDTM QRS Method Terminology"
"C1325699",1,"FACT complex"
"C1142114",1,"bone marrow necrosis"
"C2758340",1,"Veronicella cubensis"
"C1550414",1,"Military Service (group)"
"C0553435",1,"Trachurus japonicus"
"C0241292",1,"Subungual hemorrhage"
"C1016010",1,"Tulbaghia violacea"
"C0020500",1,"Hyperoxaluria"
"C3641834",1,"Level of Social Activity"
"C4331275",1,"Sequence-specific Oligonucleotide Probe Polymerase Chain Reaction"
"C3560812",1,"Komagataeibacter medellinensis"
"C1862689",1,"Stahl ear"
"C0004454",1,"Axilla"
"C1158333",1,"progesterone metabolic process"
"C3822876",1,"response to fluoride"
"C4744827",1,"Derived Cell Line"
"C2989284",1,"Capoeta umbla"
"C0034848",1,"Receptors, Virus"
"C0998927",1,"Acanthopagrus"
"C0071780",1,"potassium sulfate"
"C1563368",1,"Bis-Trimethylammonium Compounds"
"C1268740",1,"At risk for falls"
"C2826693",1,"Study Identifier"
"C1150130",1,"caspase activity"
"C0075247",1,"stibine"
"C0053791",1,"bismuth subnitrate"
"C0332304",1,"With laterality"
"C0602449",1,"R-factor"
"C0450528",1,"ST31"
"C0032586",1,"Polyradiculopathy"
"C2348253",1,"Dietary Alcohol"
"C1523202",1,"coenzyme transport"
"C1069461",1,"Pteropus giganteus"
"C0518188",1,"testicular descent"
"C0553544",1,"Gaze"
"C1167791",1,"skin toxicity"
"C2936790",1,"Adrenergic beta-2 Receptor Antagonists"
"C0282686",1,"Respiratory System Agents"
"C3850133",1,"N100 Evoked Potentials"
"C1154917",1,"organophosphate metabolic process"
"C4022738",1,"Neurodevelopmental delay"
"C0337879",1,"Navaho (ethnic group)"
"C1366441",1,"EPHB1 gene"
"C2945724",1,"f-protein"
"C0430462",1,"Transthoracic echocardiography"
"C0222203",1,"Skin of wing"
"C0070078",1,"pararosaniline"
"C0003749",1,"Areca"
"C0024031",1,"Low Back Pain"
"C0040487",1,"Torts"
"C2346862",1,"Aspect Ratio"
"C0962525",1,"NOP10 protein, human"
"C1412556",1,"ARSD gene"
"C0540133",1,"Roussin's red salt"
"C0971878",1,"Myrobalans"
"C0315928",1,"Salmonella Orion"
"C1031804",1,"Tricholoma equestre"
"C0982112",1,"D-glucuronic acid"
"C0315119",1,"Clostridium kluyveri"
"C0318053",1,"Rhodococcus rhodochrous"
"C1158872",1,"organometal metabolic process"
"C1421552",1,"XYLB gene"
"C0018816",1,"Heart Septal Defects"
"C2348012",1,"Cross-Correlation"
"C1907137",1,"Esomus"
"C0001040",1,"acetylcarnitine"
"C0444665",1,"Tachyzoite"
"C1311467",1,"flazasulfuron"
"C0241262",1,"Strawberry tongue"
"C1619692",1,"Nephrogenic Fibrosing Dermopathy"
"C2936616",1,"La Nina"
"C1327294",1,"Group II intron splicing"
"C1022823",1,"Gnathostoma binucleatum"
"C0870413",1,"Dialect"
"C1707458",1,"Complete Method of Relative Survival Calculation"
"C0560032",1,"Knot (unit)"
"C3828306",1,"Roger Mills County, OK"
"C0262505",1,"Hepatitis B carrier (finding)"
"C2063616",1,"Drug Induced Thrombocytopenia"
"C1705982",1,"KRAS wt Allele"
"C2350569",1,"Patient Handling"
"C4690903",1,"bacterial-type flagellum motor"
"C1651555",1,"Carcharhinus dussumieri"
"C1895956",1,"Lactarius hatsudake"
"C0035176",1,"Research Support as Topic"
"C1512159",1,"Mouse Ear"
"C4763261",1,"Hilton white line"
"C4431527",1,"Maro"
"C0013100",1,"Dracunculiasis"
"C0322401",1,"Pomphorhynchus laevis"
"C1325583",1,"central element"
"C0224384",1,"Structure of levator ani muscle"
"C0683852",1,"teaching strategies"
"C1458609",1,"Paenibacillus cookii"
"C1194943",1,"Trichosporon lactis"
"C1563124",1,"Koilin"
"C0021144",1,"Inbreeding"
"C0539341",1,"6-carboxytetramethylrhodamine"
"C1366563",1,"TFF1 gene"
"C0001442",1,"Adenosarcoma"
"C1485630",1,"Fructobacillus pseudoficulneus"
"C0070618",1,"Phenyl-Sepharose CL-4B"
"C0037760",1,"Sparteine"
"C0023169",1,"LDL-1"
"C1956148",1,"Amber Stop Codon"
"C1513314",1,"Minimal Risk Study"
"C0178841",1,"semiconduction"
"C4039941",1,"Balancing interference"
"C0686918",1,"Noise Pollution"
"C0445990",1,"Thermoclostridium stercorarium subsp. thermolacticum"
"C0243007",1,"Nuclear Reactor Accidents"
"C1527603",1,"2-hydroxy-2-methylpropiophenone"
"C0007550",1,"cefmetazole"
"C1515982",1,"Androgen Activity Induction"
"C0232568",1,"Normal gastric acidity"
"C1823902",1,"ZBTB22 gene"
"C2768475",1,"Lactobacillus oeni"
"C1269119",1,"Belgian Blue cattle"
"C1081882",1,"Colletotrichum sp."
"C3781858",1,"Lasiodiplodia brasiliensis"
"C0005537",1,"Biomechanics"
"C0028243",1,"Nocardiaceae"
"C0003163",1,"Anthracenes"
"C0226807",1,"Structure of median basilic vein"
"C0013491",1,"Ecchymosis"
"C0110063",1,"climazolam"
"C0016937",1,"GALACTOKINASE"
"C0023773",1,"Lipid Mobilization"
"C0996234",1,"Synergistes"
"C2321230",1,"Military Deployment"
"C1853192",1,"External features"
"C1010220",1,"Pimelodus sp."
"C1418773",1,"PPAN gene"
"C1552124",1,"Supernumerary maxillary left lateral incisor"
"C1708266",1,"RSF1 wt Allele"
"C0857087",1,"Dizzy spells"
"C0036800",1,"Serum Globulins"
"C1026104",1,"Pinctada imbricata"
"C1194935",1,"Triatoma pseudomaculata"
"C0565912",1,"Unit type"
"C4554037",1,"Observational Study Model"
"C0373587",1,"Copper measurement"
"C1510611",1,"Grounded Theory"
"C0318101",1,"Sphingobacterium multivorum"
"C0752252",1,"Neuromuscular Manifestations"
"C0074767",1,"sodium silicate"
"C5139972",1,"INSPIRE"
"C1622122",1,"Spinacia"
"C5139512",1,"Increased urinary high-mannose-type oligosaccharide"
"C0872237",1,"oculomotor"
"C1539087",1,"CLEC2A gene"
"C0217598",1,"acetyldinaline"
"C4876903",1,"Callinectes amnicola"
"C3134645",1,"Cladosporium sp. YS1"
"C2669249",1,"Shewanella glacialipiscicola"
"C1817969",1,"T cell tolerance induction"
"C3642218",1,"Per Visual Field"
"C0428748",1,"Equipment temperature"
"C0227678",1,"Abdominal part of ureter"
"C0114763",1,"dimethyldodecylbenzylammonium chloride"
"C1223459",1,"Capsosiphon fulvescens"
"C0589434",1,"Search a word"
"C0865690",1,"Cardiovascular degeneration"
"C0002530",1,"Amino Alcohols"
"C0206006",1,"Katanga -- geographic area"
"C0182557",1,"Punches, Biopsy (device)"
"C1070653",1,"Puma <Felidae>"
"C0015082",1,"Ethylene Dichlorides"
"C1956058",1,"Drug Dosage Calculations"
"C3819045",1,"Enzyme Inducers"
"C1423600",1,"ARHGEF15 gene"
"C0677500",1,"Stinging Sensation"
"C0445204",1,"Preoperative"
"C1056287",1,"Aloe ferox (plant)"
"C0759922",1,"punicalagin"
"C0920641",1,"Pyrimidine Metabolism Pathway"
"C0015155",1,"Euglena gracilis"
"C4086491",1,"How True Feel Desperate Right Now"
"C2610987",1,"renal sodium ion absorption"
"C0105202",1,"baquiloprim"
"C2317096",1,"Peripheral oxygen saturation"
"C0054103",1,"bromoacetylalprenololmenthane"
"C4524911",1,"3D-expanded Placenta-derived Cells PLX-R18"
"C1522987",1,"coated membrane"
"C0525364",1,"GMA-EDMA"
"C2612670",1,"nitrobenzoate nitroreductase activity"
"C3888213",1,"SERPIN PEPTIDASE INHIBITOR, CLADE A, MEMBER 2, PSEUDOGENE"
"C0321614",1,"Gnathostoma doloresi"
"C1518827",1,"Phosphotyrosine Binding Domain"
"C0085835",1,"Arachis"
"C0277549",1,"Epizootic disease"
"C0441031",1,"Free flap"
"C1287340",1,"Measurement of level of drug in blood"
"C0034558",1,"Radiobiology"
"C1028187",1,"Rubus arcticus"
"C1626750",1,"Thymbra"
"C4684743",1,"Proxy Data Origin"
"C0700184",1,"Throat irritation"
"C1552137",1,"23s"
"C0334095",1,"Glandular proliferation"
"C1024803",1,"Umbelopsis"
"C0225776",1,"Visceral pleura"
"C2976248",1,"pinnatoxin F"
"C1163679",1,"Water 1000 MG/ML Injectable Solution"
"C0559272",1,"Seafood intake"
"C4684630",1,"Data Originator"
"C4698437",1,"Unplanned"
"C2919030",1,"Administrative Division"
"C0450578",1,"SI4"
"C4505097",1,"Health Risk Behaviors"
"C4684592",1,"Clinical Development Plan"
"C0022410",1,"Joint Instability"
"C0015402",1,"Eye Hemorrhage"
"C1555436",1,"Rand"
"C0432364",1,"Isotretinoin embryopathy like syndrome"
"C0008232",1,"chlorobutanol"
"C2246916",1,"ferulate metabolic process"
"C1034355",1,"Coniophora puteana"
"C0024787",1,"Lake Victoria marburgvirus"
"C0178702",1,"hypersensitivity desensitization"
"C1049789",1,"Acinetobacter nosocomialis"
"C1417200",1,"MMP10 gene"
"C1433368",1,"KRT20 protein, human"
"C1293928",1,"Total measurement"
"C0560172",1,"Centistokes"
"C1522779",1,"epidermis development"
"C0038759",1,"Sulfonamide Mixtures"
"C0049082",1,"5-bromo-4-chloro-3-indoxyl phosphate"
"C1337029",1,"XCR1 gene"
"C1265542",1,"Bos taurus indicus X Bos taurus taurus"
"C0443173",1,"Chevron"
"C0010934",1,"dactinomycin"
"C0246428",1,"erythroagglutinating phytohemagglutinin"
"C2825315",1,"Grid Security Infrastructure"
"C0231275",1,"Cold exposure"
"C4743791",1,"C5 Gene Mutation"
"C0376387",1,"Transplant Recipients"
"C2983636",1,"Organ to Body Weight Ratio"
"C2938924",1,"estrogen receptor-positive breast cancer"
"C0241255",1,"STOOL OVA/PARASITES POSITIVE"
"C0026608",1,"Motor Endplate"
"C1415595",1,"HLX gene"
