keyword,count
Kemzyme W Dry,1
grapevine inoculation,1
musculoskeletal effects,1
Balkans,1
Artemisia vulgaris,1
Disodium 2‐hydroxy‐1‐(4‐sulphonatophenylazo)naphthalene‐6‐sulphonate,1
Se‐methyl‐L‐selenocysteine,1
toxicological profile,1
Food vehicle,1
phenyl‐substituted aliphatic alcohols and related aldehydes and esters,1
plant and animal commodities,1
serogroup,1
Triethyl phosphonoacetate,1
body shape,1
4­hydroxybenzophenone,1
omega‐3‐fatty acids,1
marine organisms,1
wild and captivity,1
sanitation,1
CAM2,1
branched‐ and straight‐chain,1
Vitamin B2,1
Lactobacillus plantarum 299v (DSM 9843) improve iron absorption,1
Citrus spp.,1
mefentrifluconazole,1
Saccharomyces cerevisiae var. boulardii CNCM I‐3799,1
glycogen,1
FGE.23Rev1,1
pear viroid,1
ANL,1
production chain,1
contagious bovine pleuropneumonia,1
scallop,1
red iron oxide,1
osmolarity,1
Workshop summary,1
regulated non‐quarantine,1
compositional characterisation,1
alfalfa,1
Pyridine,1
Candida rugosa,1
CAS No 3238‐40‐2,1
Ceratitis capitata,1
Pullorum disease,1
Shiny WEB Applications,1
sample size computation,1
copolymer,1
Ordinal risk scale,1
Chitin‐glucan,1
1‐NAA,1
Z,1
polybrominated flame retardants,1
2‐ethyl‐6‐methylaniline,1
Dead Pigs,1
directive 2001/18.maize,1
Undaria pinnatifida (Harvey) Suringar,1
MS11,1
FL‐no: 07.215,1
Ref. No. 55610,1
Epoxide,1
normal defecation,1
EC3.2.1.28,1
PVM,1
thallium,1
spittlebug,1
ANS9801‐acid,1
FGE.501,1
Xoo,1
Bacteriophages,1
CAS Registry Number 8050–31‐5,1
context,1
macrophages,1
musculoskeletal health outcomes,1
decontamination processes,1
sulfonamide,1
Bacillus thuringiensis kurstaki strains ABTS‐351,1
2‐methoxy‐4‐methylphenol,1
Platanus,1
RECYC029,1
desethyl‐hydroxy‐terbuthylazine,1
xylanases,1
active food contact materials,1
Maca plant,1
incineration,1
Independence,1
carbohydrate:protein ratio,1
Salmo salar,1
DNAplasmid vaccine,1
sulphur containing substancs,1
Xanthomonas campestris pv. vesicatoria,1
punicalagin and ellagic acid,1
Tomato yellow leaf curl Sardinia virus,1
sulphites,1
alternative,1
organic compounds,1
"(Methyl methacrylate, butyl acrylate, styrene, glycidyl methacrylate) copolymer",1
E 301,1
blood formation,1
FPR,1
Pirimicarb,1
spread model,1
foodborne viruses,1
post market environmental monitoring (PMEM),1
DNAstrand break,1
The Community Summary Report on Food‐Borne Outbreaks in The European Union in 2007,1
AMGT,1
short‐term dietary exposure assessment,1
chromium di‐nicotinate,1
metabolite M5,1
CAS Registry Number 130‐40‐5,1
CAS 1190931‐27‐1,1
497–19‐8,1
Probiotic Lactina®,1
Biosaf® Sc 47,1
fatty acid,1
Gibberella circinata,1
SBS,1
AHAW guidance,1
Cyromazine,1
3‐dihydroxybenzene,1
107–64‐2; FCM substance No 1030; food contact materials; safety assessment; evaluation,1
Brilliant Black PN,1
Neonicotinoids,1
Bifidobacterium longum subsp. infantis THT 010201,1
consumption of nuts,1
AMB,1
Raw milk,1
magnesium amino acid chelate,1
detoxification process,1
grain‐eating ornamental birds,1
trans‐bixin,1
l-valine,1
Regulatory Acceptable Concentration,1
beta‐sitosterol glucoside,1
REF. No 12786,1
Honeybees,1
metabolite M320I0,1
D‐alpha‐tocopheryl polyethylene glycol 1000 succinate (TPGS),1
Parameters,1
MACRO5,1
supercritical carbon dioxide,1
Bacillus thuringiensisssp.aizawaistrainGC‐91,1
CAS 7681‐57‐4,1
gastro‐intestinal function,1
bisglycinato oxo vanadium,1
Hierachical risk rules,1
Diclofop,1
Arrhenius equation,1
3‐methylphenol,1
aromatic lactones,1
Animal dietary exposure,1
perfluorooctane sulphonate (pfos),1
fetal sentience,1
Commission Regulation (EC) No 396/2005,1
CI Natural Yellow 3,1
quinazoline acaricide,1
ephedra alkaloids,1
courgettes/zucchini,1
WSTC II,1
E 407a,1
interdigital dermatitis,1
life cycle assessment,1
food safety and feed safety,1
Dirofilaria immitis,1
target,1
European research framework programme,1
fitness for transport,1
CCPR meeting 2010,1
ketoenole insecticide/acaricide,1
bifenox acid,1
veterinary laboratories,1
reformulation,1
multi‐component methodology,1
post mortemrapid tests,1
triazinone,1
Prunusspp.,1
CASNo 23985‐75‐3,1
Ophiostoma,1
Hatchery,1
Rhizoecus hibisci,1
propylene glycol esters of fatty acids,1
β9‐tetramethyl‐CAS No 1455‐42‐1,1
hippuric acid,1
non haem iron,1
seal oil,1
Xanthomonas campestris,1
eel,1
"1,4‐a‐d‐glucan glucanohydrolase",1
CAS 70–09‐4,1
plant taxonomy,1
poly((R)‐3‐hydroxybutyrate‐co‐(R)‐3‐hydroxyhexanoate),1
mosquito,1
virus satellite,1
critical appraisal tool,1
chiroptera,1
European and non‐European Bemisia tabaci,1
carbon black,1
Allanblackiaseed oil,1
regulation amendments,1
farrowing sows,1
deterministic model,1
N′‐diformylhexamethylenediamine,1
complexation product of sodium tartrates and iron(III) chloride,1
beetroots,1
anitbiotic resistance,1
solid phase extraction,1
cry protein,1
caraway oil,1
prevalence of Listeria monocytogenes,1
"Polyester of 1,4‐butanediol with caprolactone",1
REF. No 64990,1
Cider,1
exo‐maltotetraohydrolase,1
di(2‐ethyhexyl)adipate,1
consumer attitudes,1
Text mining,1
minor porcine and avian species,1
Kluyveromyces lactis,1
CAS No 22457–89‐2,1
metabolitesBTS44595 (M201‐04) andBTS44596 (M201‐03),1
Ref. No. 46330,1
Bovine casings,1
Smoke Concentrate 809045,1
dipotassium phosphonate,1
FL‐no: 21.001,1
"polycyclic aromatic hydrocarbons, diet, children, Finland",1
solitary bee,1
Recycling process,1
theanine,1
soybean hull,1
Regulation (EC),1
PEC (predicted Environmental Concentration),1
oriental beetle,1
REF. No 94000,1
Ref. No 79987,1
air temperature,1
broiler chicken carcasses,1
chromium(III),1
phenoxy acetic,1
thinking capacity,1
butyl paraben,1
Pseudozyma flocculosa strain ATTC 64874,1
naringin,1
gluphosinate tolerance,1
L. reuteriATCC PTA5289,1
nutrient profiling,1
Polyethyleneglycol‐ 30 dipolyhydroxystearate (PEG‐30 dipolyhydroxystearate),1
Children,1
Sunset yellow,1
abundance models,1
FCMsubstance No 1059,1
substituted aromatic,1
statistical model,1
tetramic acid insectic,1
celiac disease,1
CAS No 528–44‐9,1
Davidiella populorum,1
processed food products,1
Source attribution,1
food based dietary guidelines,1
heme iron (blood peptonates),1
Xanthomonas campestris pv. phaseoli,1
plant fats,1
Lactobacillus reuteriNBF‐2,1
maleic anhydride,1
entering Sweden,1
polyphenic species,1
consumer risk assessment uracil herbicide,1
cytidine 5′‐diphosphocholine,1
phosphide,1
http://id.agrisemantics.org/gacs/def_debb14bf,1
Peridermiumspp.,1
E 471,1
dietary monitoring,1
cherry viroid,1
Oilfish,1
[FL‐no: 16.132],1
nitidulid beetle,1
Alternaria leaf blotch,1
Digestate,1
Uruguay,1
beef tongue,1
benzamide herbicide,1
stakeholder comments,1
Séralini study,1
CASno 1119831‐25‐2,1
FCMsubstance No 21,1
vanadium‐enriched yeast,1
1‐MNA,1
Walnuts,1
egg supply chain,1
silica carrier,1
shd-27531-4,1
ammonia solution,1
human skin,1
Regulation (EC) No 1107/2009,1
lethal concentration 50,1
guinea‐fowl,1
oat,1
β‐ glucanase,1
"1, 8‐cineole",1
anilino‐pyrimidine fungicide,1
carbetamide,1
Silymarin BIO‐C®,1
Coleoptera,1
sampling design,1
pitch canker disease,1
zearalenone (ZON),1
raw sausages,1
Alzheimer´s disease,1
E 226,1
CIER,1
EU regulations,1
skin function,1
sanitary controls,1
consequence characterisation,1
quince viroid,1
Tilletia indica,1
maleic anhydride‐styrene,1
calcium salts of fatty acids,1
Comments,1
beta‐gamma‐ and delta‐tocopherol,1
small berry fruits,1
lactose absorption,1
arsenical compounds,1
mesocosm,1
terrestrical insects,1
Skin,1
climate change scenarios,1
disod,1
cadang‐cadang viroid,1
Nematus lipovskyi,1
pest establishment,1
copper oxide,1
β9,1
octahydrate],1
Gut microbiota,1
Tiered approach,1
CDCD459488,1
Pig‐a,1
Pyralidae,1
CTV,1
post-menopausal,1
polyglycerol esters of fatty acids,1
monochloropropanediol (3-mcpd),1
FGE.57,1
Trichoderma harzianum Rifai strains T‐22 and ITEM‐908,1
recirculation systems,1
aluminium ammonium sulfate,1
negative predictive values,1
T‐2,1
sore throat,1
REF. No. 94987,1
Diagnostics,1
potassium orotate,1
E 477,1
Etoxazole,1
Hexabromocyclododecanes,1
“Toothkind” drinks,1
[(ethylenedinitrilo)tetraacetato]‐,1
charr,1
4‐α‐maltotetraohydrolase,1
carbohydrate oxidation,1
Tomato leaf miner,1
oregano,1
Case‐Specific Monitoring (CSM),1
chicken eggs,1
Bovine viral diarrhoea,1
food factories,1
34717‐03‐8,1
compartment,1
Newcastle disease definition,1
chemical group 18,1
commodity,1
animal manures,1
data disclosure,1
magnesium citrate malate,1
papilloma,1
maleic hydrazide,1
Animal health and animal welfare,1
colorectal cancer,1
neurodevelopment,1
plans,1
frozen vegetables,1
FuelCal®,1
isooctadecanamide,1
GUI,1
borage seeds,1
oxydemeton‐methyl,1
Diniconazole‐M,1
risk benefit analysis,1
biotransformation,1
leucine,1
Inter-laboratory comparison,1
mammal repellent,1
citrus black‐spot,1
mixture of 40–60% stearic acid,1
bovine blood,1
toolbox,1
7803‐55‐6,1
quaternary ammonium compounds (QAC),1
Ref. No. 80345,1
Lactobacillus johnsonii NCC 533 (La1) (CNCM I‐1225),1
carrier for flavour,1
3‐MCPD esters,1
tritrophic interactions,1
Bt11×MIR604,1
pesticide degradation rate,1
red carotenoid,1
bicyclic ketones flavourings,1
plaque acids,1
titanium dioxide nanoparticles,1
Saccharomyces cerevisiaeCNCMI‐3399,1
pteriatoxins (PtTXs),1
residue exposure,1
and the distribution of Salmonella serovars,1
poly (ethylene terephthalate) (PET),1
Toxicological studies,1
ready-to-eat food,1
4‐α‐d‐{(1‐>4)‐α‐d‐glucano}trehalose trehalohydrolase,1
soft and semi‐soft cheeses,1
provisional tolerable weekly intake,1
trenbolone acetate,1
vulnerable groups,1
carotenoid,1
OECD106,1
beta-N-oxalyl-alpha,1
Helicoverpa armigera nucleopolyhedrovirus,1
dye,1
adult cat,1
potassium propionate,1
Borrelia burgdorferi,1
Starch sodium octenyl succinate,1
nordic countries,1
Sulphur‐substituted furan derivatives,1
hop,1
bis(hydroxyphenyl)methane,1
quantitative methods,1
perfluorooctanesulfonic acid,1
Subgroup 1.1.1,1
eastern filbert blight,1
indicator microorganisms,1
CAS Registry No 29193‐02‐0,1
Salmonids,1
Parkinson Disease,1
Ref. No. 15260,1
literature searching,1
glucuronidation,1
E 281,1
PWN,1
INS No. 903,1
sterculia gum,1
Manganese ascorbate,1
diabetes mellitus,1
agricultural statistics,1
soybean (Glycine max (L). Merr.),1
raw sewage,1
Radopholus similis,1
leafhopper,1
Saccharomyces cerevisiaeNCYCR397,1
http://aims.fao.org/aos/agrovoc/c_24119,1
total cholesterol,1
Brucella suis,1
INS no. 100(i),1
D&C Red No. 7,1
Bovine genital campylobacteriosis,1
Salmonella enteritidis,1
stressful environmental conditions,1
sodium carboxy methyl cellulose (E 466),1
"maize (Zea mays), 59122",1
Chrysanthemum stunt viroid,1
broiler breeder,1
Yea‐sacc®,1
fear,1
dietary study,1
ammonium sulphate,1
Colorado potato beetle,1
enterotoxin production,1
cereals and products of animal origin,1
General Surveillance (GS),1
processing factor,1
population exposure,1
Approximate Bayesian computation,1
Black pine sawyer,1
emerging strains,1
(1→4)‐α‐d‐glucan:(1→4)‐α‐d‐glucan(d‐glucose) 6‐α‐d‐glucosyltransferase,1
cyclohexanedione,1
lipaemic response,1
adverse outcome pathway,1
beta‐sitosterol,1
regulatory science,1
primates,1
Astragalus membranaceus,1
Pyraflufen‐ethyl,1
EFSA comprehensive food consumption database,1
Camelina sativa,1
Phenol derivatives,1
Porcine Reproductive and Respiratory Syndrome virus (PRRSv),1
FGE.78Rev2,1
hepatic toxicity,1
gene drive,1
EFSA comprehensive database,1
Small Ruminants,1
global change,1
aryl phenyl ketone fungicides,1
Raspberry ringspot virus,1
celeries,1
Vibrio vulnificus,1
CAS No 25618‐55‐7,1
aryl pheny ketone fungicide,1
composting plant,1
epizootic risks,1
HCN,1
CAS No 2873–97‐4,1
systemic resistance inducer,1
open educational resources,1
bell peppers,1
CAS no.: 121‐79‐9,1
CXL,1
disodium monosulphate,1
Oligonychus chamaecyparisae,1
in vivo methods,1
https://www.cabi.org/cabthesaurus/mtwdk.exe?k=default&l=60&w=3331&s=5&t=2,1
Cryptomeria,1
JECFA 63rd meeting,1
ferric oxide,1
Pirimiphos‐methyl,1
leaf scorch,1
group health based guidance value,1
Lactobacillus reuteriDSM32203,1
questionnaires,1
atrazine,1
stigmasterol,1
commensal,1
market share,1
dextranase,1
Tetranychidae,1
potassium benzoate,1
tartrazine,1
lavender decline,1
contaminant occurrence,1
Food safety flavourings,1
Sumilon Eco PET SARL,1
http://id.cabi.org/cabt/47425,1
modified starches,1
verotoxigenic E. coli (VTEC),1
effect modelling,1
Codex Alimetarius,1
Gilthead Seabream,1
carboxymethylcellulose,1
processing aids and materials in contact with food (AFC) related to Butylbenzylphthalate (BBP) for use in food contact materials,1
85187‐45‐7,1
TYTV,1
salmonella phagetypes and serovar,1
electromechanical systole,1
25‐hydroxycholecalciferol,1
Val‐Tyr dipeptide,1
oriental chestnut gall wasp,1
Molybdenum,1
CSL,1
Caustic Sulphite Caramel,1
REF. No 43480,1
CAS No: 106207‐65‐2,1
FCM substance No 858,1
scientific assessments,1
barley grain fibre,1
25‐hydroxyvitamin D,1
12‐(Acetoxy)stearic acid,1
mecoprop‐p,1
Lactobacillus rhamnosus IMC 501®,1
Emamectin benzoate,1
production area,1
Pseudomonas,1
stunning / killing,1
Bayesian belief network,1
CAS No. 7757‐82‐6,1
MBM,1
CAS number 4457‐71‐0,1
safe and trustworthy food for everyone,1
Report of the Task Force on Zoonoses Data Collection on the Analysis of the baseline survey on the prevalence of Salmonella in slaughter pigs,1
neonicotinoid/nitroguanidine group,1
castor oil,1
Rift Valley Fever Virus,1
ppp,1
microbiological limits,1
quinoline derivatives,1
β‐cyclodextrin glucanotransferase,1
regulation (EC) no 1829/2003,1
Ref. No 38565,1
Lysolecithinase,1
insect‐resistance,1
veterinary services,1
α‐substituted with the copolymer of perfluoro‐1,1
thermally oxidised soya bean oil interacted with mono‐ and diglycerides of fatty acids,1
AnnexIV,1
CAS No 31831‐53‐5,1
Biogeographic data,1
grape leaves,1
poly(dimethylsiloxane),1
Iron (0) modified kaolinite,1
Process hygiene criteria,1
Molinate,1
maltodextrins,1
copper‐enriched yeast,1
home preparation,1
REF. No 95265,1
Tau‐fluvalinate,1
iron sulfate,1
AZA3,1
E 621,1
Medium‐chain triglycerides,1
chlorophyllin a,1
CAS 7757‐83‐7,1
MHPC,1
Potato cyst nematodes,1
http://browser.agrisemantics.org/gacs/en/page/C2724,1
CASnumber 1227937‐46‐3,1
"endo‐1,3(4)‐β‐glucanase",1
Lactobacillus acidophilusD2/CSL,1
beans(with pods),1
Thaumatin,1
healthy adults,1
breast,1
Pflanzliche Milch-Alternativen,1
cotton (Gossypium hirsutum L.),1
Ref. No. 94425,1
Severn Valley Polymers Ltd,1
PVV‐PA4,1
"Glucan 1,4‐α‐glucosidase",1
Streptomycesstrain K61,1
free gossypol,1
polysilicic acid gel,1
rhabdomyolysis,1
V0137,1
hydrogen cyanide,1
Environmental fate and behaviour studies,1
plant growth,1
Benzyl derivatives,1
CAS Registry Number 9000‐30‐0,1
heat‐treated meat products,1
Multi‐antigen print immunoassay (MAPIA),1
aminomethyl‐phosphonic acid (AMPA),1
DNAintegrity,1
choline orotate,1
avoidance,1
PSTVd,1
polymer with 1‐isocyanato‐3‐isocyanatomethyl‐3,1
State General Laboratory Cyprus,1
growth inhibitor,1
web monitoring,1
CAS No. 745070‐61‐5,1
"N”‐tetrakis(4,6‐bis(N‐butyl‐(N‐methyl‐2,2,6,6‐tetramethylpiperidin‐4‐yl)amino)triazin‐2‐yl)‐4",1
β‐unsaturated cinnamyl ketones,1
semicarbazide,1
lung,1
milk product,1
vulnerability,1
pathogenic microorganism,1
PRT (RecoSTAR PET‐FG),1
arsenicals,1
active|,1
C2‐C24,1
extraction,1
nitrofurans,1
di‐hydroxy fenbutatin oxide,1
fish gelatine,1
phlorotannins,1
rabbits for breeding,1
exposure factors,1
herbicide and drought tolerant and insect resistant,1
strawberries and raspberries,1
dietary software,1
PFT,1
triflumizole,1
sodium selenate,1
dry extract,1
phenylcapsaicin,1
urinary calculi,1
CreAMINO,1
ractopamine hydrochloride,1
reasonably foreseeable conditions,1
Sorbiflore®,1
egg proteins,1
http://browser.agrisemantics.org/gacs/en/search?clang=en&q=foods&vocabs=,1
α‐cyclodextrin glucanotransferase,1
Eco Plastic,1
FCM substance No 865,1
EGDP,1
Lactobacillus reuteriNBF‐1,1
oak wilt,1
Aliplast Buhler B,1
semduramycin sodium,1
rutaceous,1
lactating women,1
Sphaeropsis tumefaciens,1
aliphatic secondary alcohols,1
Aceria sheldoni,1
CAS Registry Number 8028‐89‐5,1
izosan G,1
salt bath,1
soybean hemicellulose,1
AZA4,1
Food Colour No. Yellow 13,1
"5-hydroxy-1,4-naphtoquinone",1
skin elasticity,1
BGC,1
fleece,1
Citrus snow scale,1
β‐cyclodextrin,1
Wheat germ oil,1
organostannic,1
CAS No. 22839–47‐0,1
REF. No 47500,1
structured expert opinions,1
DAG,1
consumption of antimicrobials,1
biobased products,1
saturated and unsaturated aliphatic secondary alcohols,1
run off,1
Meat and Bone Meal (MBM),1
asymptomatic citrus fruit,1
K‐,1
immune adverse reactions,1
mill,1
winter mortality,1
Phaeodactylum tricornutum,1
emergency measures,1
FCM substance No. 856,1
cattle diseases,1
"n‐dodecyl 3,4,5‐trihydroxybenzoate",1
Fatty acids C7 to C18,1
monitoring and surveillance,1
butralin,1
invasion ecology,1
liver toxicity,1
Ref. No. 31336,1
regulat®.pro.kid BRAIN,1
domestic swine,1
Corynebacterium glutamicumKCTC12307BP,1
EINECS number 231‐153‐3,1
preschool children,1
sodium tetraborate,1
Bias,1
bacterial wilt of lucerne,1
Escherichia coliKCCM80109 andEscherichia coliKCCM80197,1
dry foods,1
β‐d‐galactosidase galactohydrolase,1
avian diseases,1
Ref. No. 62215,1
Iman‐Conover Method,1
highly polymorphic region,1
chromium(III) acetate,1
REF. No 86434,1
beeswax,1
2‐methylphenol,1
Arabinoxylan,1
MON 1445,1
Beauveria bassiana strain 147,1
haemolytic uraemic syndrome (HUS),1
CAS No 9004‐32‐4,1
IN‐K9T00,1
Methyl nonyl ketone,1
GM‐HRA,1
occurence,1
azinphos‐methyl,1
Jordan,1
systematic,1
dark currant fly,1
avermectin,1
Phaeomoniella spp.,1
PRZM,1
Marine biotoxin,1
treehopper,1
EC 3.2.1.4,1
Piglets,1
raubasine,1
RNA,1
DATA TRANSMISSION,1
copolyvidon,1
Cyanobacteria,1
Conference,1
Risk assessment activities,1
Kitozyme,1
Heterorhabditis bacteriophora,1
breeds,1
chemical,1
oil palms fruits,1
dimethylamino‐ethanol (DMAE),1
Enzyme Linked Immuno Sorbent Assay (ELISA),1
asymptomatic period,1
margarines,1
enviromental risk assessment,1
animal dietary exposure,1
geraniol,1
habits,1
foot-and-mouth disease virus,1
Regulation (EC) No,1
Antimicrobial Resistance,1
Caramel colours,1
IgG,1
Maize oil,1
spinaches and similar leaves,1
REF. No 45705,1
MetaPath,1
Guadeloupe and Martinique,1
sorbitan monostearate,1
Lactococcus lactisNCIMB30160,1
hot flashes,1
seed cake,1
captive bolt,1
Flumetralin,1
Tetrahydro‐1,1
Ammonia Caramel,1
melanin,1
Sodium borohydride,1
phytotoxicity,1
bovine diseases,1
arracacha,1
Phyllosticta musarum,1
d‐limonene,1
liver tumer,1
cry proteins,1
Sulphonamide,1
2‐year feeding study,1
availability,1
stearic acid,1
"N‐(1,1‐dimethyl‐3‐oxobutyl)acrylamide",1
group tolerable daily intake,1
putrescine,1
soft‐drinks,1
1115‐63‐55,1
adverse outcome pathways,1
xylitol,1
Composers,1
Cochineal extract,1
strontium chloride,1
Dichlorvos,1
CAS no. 8006‐40‐4,1
Rapid test (RAPID),1
iodine in food,1
Oralin,1
