"CUI","count","name"
"C3496113",1,"No charge - professional courtesy"
"C0333532",1,"Putrefaction"
"C0320491",1,"Hepatozoon"
"C0015376",1,"Extravasation"
"C1029222",1,"Trichogramma evanescens"
"C1710339",1,"Table Top Device"
"C0033430",1,"Propaganda"
"C0562975",1,"Agricultural field"
"C0017279",1,"Gene Products, gag"
"C0007610",1,"Cell Nucleus"
"C3658217",1,"Immunity, Heterologous"
"C0456394",1,"Community acquired"
"C0445550",1,"Low dose"
"C0178735",1,"macromolecule"
"C0948447",1,"chromosomal mutation"
"C1492428",1,"Dothistroma"
"C0072393",1,"protein S"
"C0028407",1,"North Carolina"
"C0002684",1,"Electronic Amplifiers"
"C0452943",1,"Salami"
"C0205489",1,"Dermatologic"
"C0042396",1,"Vascular constriction (function)"
"C0304098",1,"Cardamom oil"
"C0439830",1,"Velocity"
"C0647210",1,"monooxyethylene trimethylolpropane tristearate"
"C0542502",1,"Iodination reaction"
"C0233896",1,"Sexual Development"
"C1562025",1,"Embryophyta"
"C1007333",1,"Blueberry leaf mottle virus"
"C1706012",1,"TREX1 wt Allele"
"C0037551",1,"Sodium Sorbate"
"C0042753",1,"Virginia"
"C0011603",1,"Dermatitis"
"C1289945",1,"Natural dye"
"C1043350",1,"Pamphiliidae"
"C2985547",1,"Scintimammography"
"C1027681",1,"Spodoptera litura"
"C1021043",1,"Dacnusa sibirica"
"C1855575",1,"Very rare"
"C1709896",1,"Reminder"
"C3489476",1,"Ground Level Ozone"
"C0034423",1,"quinoline"
"C1553446",1,"Suite"
"C4316843",1,"Interdisciplinary Research"
"C1006309",1,"Cydonia oblonga"
"C1552859",1,"Subsection"
"C1914196",1,"Polygala myrtifolia"
"C0080171",1,"Spectrometry, Mass, Fast Atom Bombardment"
"C1019120",1,"Ips cembrae"
"C1121593",1,"ethyl cinnamate"
"C2717920",1,"Chromosome Breakpoints"
"C0439850",1,"Inverse"
"C0006304",1,"Brucella abortus"
"C1555622",1,"Arikaree language"
"C1515004",1,"Study Section"
"C5203670",1,"COVID-19"
"C2936622",1,"Massively-Parallel Sequencing"
"C1819194",1,"myelin formation"
"C1332433",1,"BMX gene"
"C5202890",1,"CDISC SDTM Implementation Guide Version 3.3"
"C0920379",1,"veterinary science"
"C2986497",1,"Cumulative Dose"
"C4224854",1,"React"
"C0151747",1,"Renal tubular disorder"
"C4353165",1,"Apple necrotic mosaic virus"
"C1995013",1,"Set of muscles"
"C4553225",1,"Subviral Satellite"
"C1384515",1,"corn starch"
"C2347286",1,"Mole per Kilogram"
"C1452874",1,"History, 20th Century"
"C0041735",1,"United States Department of Veterans Affairs"
"C3823626",1,"fatty acid methyl ester biosynthetic process"
"C0105185",1,"BANS"
"C2663191",1,"Tomato necrotic ringspot virus"
"C0077656",1,"ubiquinol"
"C0165011",1,"rubusoside"
"C0996677",1,"Ulmaceae"
"C0025919",1,"Mice, Inbred BALB C"
"C3640721",1,"Accumulation Ratio Cmax"
"C1321564",1,"strip medical device"
"C0439164",1,"Optical density units"
"C2742194",1,"neohesperidin"
"C0452765",1,"Hard cheese"
"C0016865",1,"fursultiamin"
"C0239045",1,"Chilean"
"C1634305",1,"Citrus leprosis virus"
"C0458219",1,"Complex Regional Pain Syndromes"
"C0683325",1,"clinical aspects"
"C3542547",1,"Free Glycerol Measurement"
"C0009435",1,"Commitment of Mentally Ill"
"C0004037",1,"Aspergillus fumigatus"
"C3714573",1,"Stannous Chloride Dihydrate"
"C0997161",1,"Dactylis"
"C0013766",1,"Elastomers"
"C1019678",1,"Alstroemeria"
"C0031583",1,"Phorate"
"C1881604",1,"Manufacturing, Packaging or Shipping Problem"
"C2347285",1,"Mole per Gram (mol/g)"
"C1518860",1,"Palestinian Territory, Occupied"
"C1881839",1,"1000000"
"C0017395",1,"Genetic Techniques"
"C3848573",1,"nitrate ion"
"C3641130",1,"Levorotatory"
"C0030987",1,"Percussion"
"C0018581",1,"Handwashing"
"C0322806",1,"Culex quinquefasciatus"
"C0949645",1,"5' Flanking Region"
"C1333402",1,"Enzyme Gene"
"C0311213",1,"Dermatitis verrucosa"
"C2911660",1,"Growth action"
"C0452741",1,"Soy Milk"
"C0998416",1,"Family Scarabaeidae"
"C3178810",1,"Transcriptome"
"C0031323",1,"Pharmacist"
"C0814769",1,"risk-benefit analysis"
"C3829566",1,"Image Slice Thickness"
"C0194056",1,"Incision of kidney (procedure)"
"C4704717",1,"Disability Studies"
"C0037906",1,"Sphingomyelins"
"C0428256",1,"blood lead level"
"C1709274",1,"Northwest"
"C1516314",1,"Catabolic Process"
"C0040606",1,"Training Activities"
"C0600239",1,"Treehoppers"
"C1005706",1,"Streptomyces mobaraensis"
"C0033745",1,"Proventriculus"
"C2348483",1,"Expedited Report"
"C1151518",1,"peroxidase activity"
"C3640170",1,"Recommended Handling Humidity"
"C0639436",1,"citronellyl formate"
"C1510816",1,"Admixture"
"C0014520",1,"Epidermis"
"C0021972",1,"Iodized Oil"
"C0452278",1,"Low methionine diet"
"C0039841",1,"Thiamine Deficiency"
"C0020259",1,"hydrochloric acid"
"C0013551",1,"Economic Conditions"
"C2347662",1,"Pre-existing"
"C1522425",1,"Longest"
"C1089648",1,"Ochlerotatus caspius"
"C0271510",1,"Auditory recruitment"
"C0378132",1,"CTX-M-1"
"C1522492",1,"Formation"
"C1880016",1,"Central Laboratory"
"C0005423",1,"Biliary tract structure"
"C0996829",1,"Erythrina corallodendron"
"C2698324",1,"Bacterial Cast Measurement"
"C0007134",1,"Renal Cell Carcinoma"
"C0681482",1,"Financial Statements"
"C2752294",1,"sterol import"
"C1826466",1,"NPNT gene"
"C0028914",1,"Oklahoma (geographic location)"
"C1707922",1,"Ensembl"
"C0024546",1,"Malates"
"C0071785",1,"potassium thiocyanate"
"C0021588",1,"AID - Artificial insemination by donor"
"C4808712",1,"Bretziella"
"C0038959",1,"Suspending Agents"
"C1628802",1,"Attelabus nitens"
"C2828369",1,"prothrombin, human"
"C3661526",1,"Genogroup"
"C3256310",1,"sodium stearoyl lactylate"
"C0035983",1,"Ryanodine"
"C0026953",1,"Mycotoxicosis"
"C0681867",1,"Controlled Study"
"C0440266",1,"Debris"
"C0044091",1,"tenocyclidine"
"C0453857",1,"Nutritious food"
"C0162399",1,"Legal Obligations"
"C0679195",1,"abstraction"
"C1710348",1,"Technical Problem"
"C0920675",1,"water testing"
"C1710441",1,"Total Nottingham Score"
"C0019682",1,"HIV"
"C0522094",1,"Medium chain fatty acid"
"C2796635",1,"Alphaflexiviridae"
"C2985517",1,"Sesquiterpene Lactone"
"C1414945",1,"GAL gene"
"C0039315",1,"Tars"
"C0332240",1,"Unknown (origin) (qualifier value)"
"C0185033",1,"Diversion procedure"
"C0314899",1,"Bacillus mycoides"
"C1274086",1,"zinc sulfate monohydrate"
"C3821165",1,"median body"
"C0392347",1,"Hope (emotion)"
"C2939150",1,"General wellbeing"
"C1415875",1,"IDE gene"
"C3898905",1,"Health Telemonitoring"
"C0025118",1,"Medicine"
"C1148564",1,"antioxidant activity"
"C0037605",1,"Solar Energy"
"C3851200",1,"rebaudioside D"
"C0029387",1,"Osmolarity"
"C0445764",1,"Pantoea stewartii subsp. stewartii"
"C2622744",1,"Adoxophyes orana"
"C1705429",1,"User Group"
"C3641126",1,"Racemate"
"C1336688",1,"TTK gene"
"C1706582",1,"Stick Dosage Form"
"C1033082",1,"Coniothyrium"
"C0319850",1,"Apiosporina morbosa"
"C0683928",1,"regional area"
"C4042881",1,"Petroleum Industry"
"C0441548",1,"Fitting - action"
"C0452401",1,"Test diet"
"C1204007",1,"Phellinus everhartii"
"C0242170",1,"Policy Makers"
"C4704859",1,"Animals, Feral"
"C0016910",1,"Gabon"
"C0445434",1,"Australis"
"C0812295",1,"MPL gene"
"C2636746",1,"Anisogramma anomala"
"C0065011",1,"link protein"
"C0564182",1,"Vocalization (finding)"
"C3715149",1,"Thirteen"
"C0027712",1,"Nephrology Speciality"
"C1171947",1,"Commit Lozenge"
"C0441707",1,"Biotyping"
"C1327554",1,"response to inorganic substance"
"C0446189",1,"Cyclospora cayetanensis"
"C0599196",1,"Early childhood"
"C0430389",1,"Light Microscopy"
"C5206853",1,"Anti-TIGIT Monoclonal Antibody AB154"
"C4317152",1,"Dimple chin"
"C4050005",1,"Arm or Leg Response Group 3"
"C0026820",1,"Muscle Contraction"
"C0871472",1,"t-Test"
"C1831959",1,"Liposomal Vinorelbine"
"C0998863",1,"Osmeridae"
"C0376408",1,"Bovine leukemia"
"C0023759",1,"Lip structure"
"C0206109",1,"Iodine Compounds"
"C2983601",1,"Environmental Temperature"
"C0298476",1,"triasulfuron"
"C0699952",1,"Fused"
"C1510487",1,"Phaseolus vulgaris"
"C0004372",1,"Autolysis"
"C0595939",1,"Stillbirth"
"C0232337",1,"Vascular function"
"C3242247",1,"long term care use"
"C3152857",1,"Prevail"
"C0013081",1,"Down-Regulation"
"C0009813",1,"Constriction procedure"
"C0441635",1,"Anatomical segmentation"
"C1706752",1,"Agent Inspector"
"C1550117",1,"Deep Frozen - Special Handling Code"
"C0042812",1,"Visual Acuity"
"C1696701",1,"Skin-picking"
"C0018740",1,"Health Resorts"
"C2247127",1,"DNA/RNA helicase activity"
"C0680243",1,"controversy"
"C2712370",1,"Apparent life threatening event in infant"
"C0596444",1,"dietary mineral"
"C4042910",1,"Body Weight Maintenance"
"C1854928",1,"Protuberant abdomen"
"C2981730",1,"Financial Account"
"C0442375",1,"Transplacental"
"C1005814",1,"Candidatus Phytoplasma trifolii"
"C3670610",1,"Leukoencephalomyelopathy"
"C0031307",1,"Phagocytes"
"C0003219",1,"Antibiosis"
"C0444921",1,"Duration of treatment"
"C0021017",1,"Immunoglobulin Isotypes"
"C0162785",1,"Serpulina"
"C0009421",1,"Comatose"
"C0475208",1,"Titer"
"C0033174",1,"Private Practice"
"C1489642",1,"Piesma"
"C0205330",1,"Punctate"
"C3273185",1,"Promotional Material Type"
"C5204193",1,"GDC Viral Hepatitis Serologies Terminology"
"C0439601",1,"Seasonal course"
"C0376673",1,"Unedited Footage"
"C2346927",1,"magnesium cation"
"C3539080",1,"Application Dosing Unit"
"C0016677",1,"Francisella tularensis"
"C0205184",1,"Biphasic"
"C2984907",1,"Z Isomer"
"C2348888",1,"Gram per Tablet"
"C0023595",1,"Lewis Blood-Group System"
"C0008172",1,"Chloranil"
"C0552379",1,"Collection Time"
"C0746402",1,"manic symptom"
"C1009213",1,"Tischeria"
"C4042883",1,"Edible Grain"
"C1999230",1,"Providing (action)"
"C1151468",1,"flavonoid 3'-hydroxylase activity"
"C0052228",1,"apovitellenin"
"C0007203",1,"Cardiopulmonary Resuscitation"
"C3503116",1,"palmitate"
"C0884984",1,"Impatiens"
"C0018606",1,"Harringtonines"
"C0870128",1,"ambition"
"C0259836",1,"Diet, Carbohydrate-Restricted"
"C2118097",1,"Agonadism"
"C1328819",1,"Small Molecule"
"C1414314",1,"EGR1 gene"
"C2316159",1,"Oral allergy syndrome"
"C0208736",1,"N(6)-(1-carboxyethyl)lysine"
"C0227364",1,"Appendix Epiploica"
"C1941977",1,"Streptomyces lasaliensis"
"C3274411",1,"Intervention Model"
"C2256362",1,"system process"
"C0220952",1,"DSM-IV"
"C1384513",1,"CSN3 gene"
"C0027767",1,"Nervous System Physiological Phenomena"
"C0039950",1,"Thiosulfates"
"C0205348",1,"Sessile"
"C0013862",1,"Polyacrylamide Gel Electrophoresis"
"C0325345",1,"Apterygidae"
"C1515654",1,"In Vitro Model"
"C0330414",1,"Kalmia"
"C0149721",1,"Left Ventricular Hypertrophy"
"C0205647",1,"Follicular adenoma"
"C2348491",1,"External Liquid Dosage Form"
"C0206158",1,"Premenopause"
"C0324395",1,"Maltese (dog)"
"C3661716",1,"Fluoride modified diet"
"C0456171",1,"Tines -- medical device"
"C4528291",1,"Dentin Niche Formation"
"C3641946",1,"Disability Assessment for Dementia Questionnaire"
"C0871743",1,"faking"
"C0998381",1,"Acheta"
"C0043313",1,"Xanthenes"
"C0035245",1,"Respiratory physiology"
"C0036382",1,"Schools, Public Health"
"C0599532",1,"thiophene"
"C0015652",1,"Fascioliasis"
"C0015730",1,"Feasibility Studies"
"C0814726",1,"Internet retailing"
"C3628848",1,"Diaporthe toxica"
"C0680189",1,"Weekday"
"C0009433",1,"Commercial Sector"
"C0443770",1,"heptanoic acid"
"C1035643",1,"Orius"
"C4021875",1,"Tall chin"
"C3901013",1,"Capitata"
"C1881488",1,"Lysate"
"C0041102",1,"Trisaccharides"
"C0008925",1,"Cleft Palate"
"C0770609",1,"Cherry Flavor"
"C0011090",1,"Decanoic Acids"
"C0056760",1,"cyclohexanone"
"C0282540",1,"arab ethnic group"
"C0682969",1,"Ligand Binding Domain"
"C1257958",1,"Glucose Metabolism Disorders"
"C1880781",1,"Fitting Problem"
"C0282555",1,"Anti-Allergic Agents"
"C0002191",1,"alpha 1-antitrypsin"
"C1123051",1,"Sesame - dietary"
"C0002602",1,"Amitrole"
"C0810640",1,"Transformers"
"C0003732",1,"Archaea"
"C0065688",1,"mannose-6-phosphate"
"C2827500",1,"Newborn Examination"
"C0073815",1,"S-(3-hydroxypropyl)cysteine N-acetate"
"C0001972",1,"Alcoholics Anonymous"
"C3889409",1,"Clinical Trial Regulatory Tracking Document"
"C0162541",1,"Bacteriophage P1"
"C1704240",1,"Magnitude"
"C1550392",1,"Diet Type"
"C0035962",1,"Rural Population"
"C2930758",1,"milbemectin"
"C0026370",1,"molasses"
"C0152516",1,"Bacterial enteritis"
"C0683826",1,"electronic communication"
"C0002123",1,"Alligators"
"C3897564",1,"Small for Gestational Age for Weight and Length"
"C0814909",1,"Multilevel Analysis"
"C0680773",1,"governmental department"
"C0796068",1,"Oculodigitoesophagoduodenal syndrome"
"C0162598",1,"Wettability"
"C1555443",1,"intersect"
"C0273115",1,"Lung Injury"
"C0948192",1,"primary infection nos"
"C0280118",1,"Infection Prophylaxis and Management"
"C0074007",1,"salvin"
"C2718026",1,"Capacity Building"
"C1265277",1,"Pseudomonas species"
"C0005520",1,"Biological Phenomena"
"C0997300",1,"Phytophthora infestans"
"C1519658",1,"Trophoblast cell"
"C0022660",1,"Kidney Failure, Acute"
"C0278789",1,"Combid"
"C1547703",1,"Room"
"C0596620",1,"glucose metabolism"
"C3787972",1,"Osmia bicornis"
"C1824791",1,"KCP gene"
"C2994034",1,"Aonidiella citrina"
"C0459819",1,"Pistachio Nuts"
"C0004093",1,"Asthenia"
"C1082394",1,"Alexandrium ostenfeldii"
"C1527428",1,"Remaining"
"C0333050",1,"Loosening"
"C0337095",1,"Entrance"
"C1518681",1,"Outcome of Therapy"
"C0040678",1,"Transference (Psychology)"
"C0442886",1,"Secondary Infections"
"C0032982",1,"Pregnancy Trimesters"
"C0035176",1,"Research Support as Topic"
"C0017768",1,"GLUCOSYLCERAMIDASE"
"C2347299",1,"Multidimensional"
"C0349674",1,"Intellectual scale"
"C1472604",1,"Chromobacterium subtsugae"
"C0596483",1,"Electric potential (physical force)"
"C1710137",1,"Spacing"
"C0443236",1,"Inaccurate"
"C0525556",1,"terpinolene"
"C0949869",1,"Elettaria"
"C0059769",1,"ethyl lactate"
"C2350277",1,"Genome-Wide Association Study"
"C0558058",1,"Reflecting"
"C0035475",1,"Rhizobium"
"C0023122",1,"Latin America"
"C0085249",1,"glycosyltransferase"
"C0677746",1,"Immunological Diagnostic Method"
"C0766164",1,"BCL10 protein, human"
"C0220819",1,"device aspects"
"C0036075",1,"salicylate"
"C0005107",1,"Benzylidene Compounds"
"C0242896",1,"Anticholinergic Agents"
"C0060879",1,"fusafungin"
"C3544518",1,"negative regulation of protein import into nucleus during spindle assembly checkpoint"
"C1710378",1,"Thaw"
"C0005522",1,"Biological Products"
"C0322835",1,"Aedes vexans"
"C0055738",1,"eucalyptol"
"C0039711",1,"Texas"
"C0682294",1,"Part-time employment (finding)"
"C0442038",1,"Radial"
"C0331199",1,"Hyoscyamus"
"C0331561",1,"Panicum miliaceum"
"C0679214",1,"symbol"
"C0600468",1,"Glomerella"
"C0887883",1,"Early endosome"
"C0017558",1,"Gill structure"
"C4684806",1,"Trustworthy Electronic Record"
"C3492446",1,"geranyl formate"
"C3824145",1,"regulation of bone development"
"C0542058",1,"irrational"
"C1461961",1,"Archon"
"C2827395",1,"Collaborator"
"C1873215",1,"nordihydrocapsaicin"
"C0036112",1,"Salmonella arizonae (bacteria)"
"C0205090",1,"Right"
"C1511504",1,"Cooking Practices"
"C0036973",1,"Shivering"
"C1706212",1,"Connector Device"
"C0337494",1,"Natural father"
"C0680263",1,"complimentary"
"C1523945",1,"intestinal lipid catabolic process"
"C0042658",1,"Vietnam"
"C0332015",1,"Elanco"
"C3669511",1,"Order Accipitriformes"
"C0439860",1,"Heterologous"
"C1024072",1,"Thecaphora"
"C1232558",1,"Phyllotreta"
"C1301676",1,"Relieving"
"C0008266",1,"Chloroplasts"
"C0812387",1,"Feels cold"
"C1549461",1,"Officers"
"C0178732",1,"literature survey"
"C3547394",1,"lactone biosynthetic process"
"C0663812",1,"pyrophosphoric acid"
"C0752095",1,"Cytogenetic Analysis"
"C0331052",1,"Carum"
"C0717537",1,"calcium acetate"
"C0522637",1,"Measuring ruler, device"
"C0993597",1,"Topical Cake"
"C0518354",1,"Risk detection behavior"
"C0439833",1,"Gradual"
"C0042978",1,"Voting"
"C0677881",1,"Cytotoxic Chemotherapy"
"C0439823",1,"Sensibilities"
"C1367460",1,"LATS1 gene"
"C0026919",1,"Mycobacterium Infections, Nontuberculous"
"C1550596",1,"retailed material"
"C0277551",1,"Enzootic disease"
"C3494299",1,"Georeferencing"
"C0745076",1,"poor hygiene"
"C0872076",1,"Pluripotent Stem Cells"
"C1327062",1,"cutin biosynthetic process"
"C1012551",1,"Grapevine yellow speckle viroid 2"
"C0010182",1,"Costa Rica"
"C0205094",1,"Anterior"
"C0282645",1,"Mediterranean Region"
"C0542193",1,"Relaxed"
"C0318356",1,"Human virus"
"C1087611",1,"Heterodera schachtii"
"C0181839",1,"Microscopes"
"C5231029",1,"Prepared food"
"C1014694",1,"Piper longum"
"C0013395",1,"Dyspepsia"
"C3272252",1,"Previously Implanted Cardiac Lead"
"C0023530",1,"Leukopenia"
"C3853318",1,"Sauerkraut"
"C0001117",1,"Acid-Base Equilibrium"
"C0027338",1,"Nail Biting"
"C3272400",1,"LOXL2 wt Allele"
"C3641148",1,"Decant"
"C0149784",1,"biological adaptation to stress"
"C4289682",1,"Direct Transmission"
"C0547605",1,"prevention of infection"
"C1475658",1,"Orthodera"
"C0344375",1,"Stomach cramps (finding)"
"C0317713",1,"Oenococcus oeni"
"C0037433",1,"Social Responsibility"
"C0029164",1,"Dental Hygiene"
"C1332804",1,"CTSB gene"
"C3687501",1,"Goat for meat production"
"C0015934",1,"Fetal Growth Retardation"
"C0517627",1,"Infection status"
"C0560172",1,"Centistokes"
"C0949629",1,"Bystander Effect"
"C1413723",1,"CRX gene"
"C1548281",1,"Transaction counts and value totals - contract"
"C0021044",1,"Immunohistochemistry"
"C0034131",1,"purified protein derivative of tuberculin"
"C0887940",1,"Gene Order"
"C0030783",1,"Pellagra"
"C0946574",1,"Artocarpus heterophyllus"
"C0020550",1,"Hyperthyroidism"
"C0235991",1,"Small for gestational age (disorder)"
"C0003567",1,"Aphrodisiacs"
"C4189927",1,"Oia"
"C0087013",1,"Spitsbergen"
"C0444615",1,"Sugar - food"
"C0020317",1,"Hydroxy Acids"
"C0035192",1,"Resins, Synthetic"
"C0457528",1,"No spread"
"C0003055",1,"Animal Organs"
"C0683859",1,"Elementary School"
"C2827924",1,"Total Clearance Observed"
"C0039637",1,"Tetrachloroethylene"
"C3631952",1,"Cherry rusty mottle associated virus"
"C4726140",1,"ERT - Surprise Responded as Surprise"
"C1711257",1,"CMKLR1 wt Allele"
"C1826596",1,"PLEKHG5 gene"
"C0032019",1,"Pituitary Neoplasms"
"C0162703",1,"Pain Threshold"
"C0453437",1,"Milk chocolate"
"C0697157",1,"Mentha piperita"
"C3489489",1,"Phenylacetic Acids"
"C0073969",1,"salicin"
"C1737642",1,"Laptop computer"
"C0206034",1,"Clinical Trials, Randomized"
"C1436542",1,"GPX3 protein, human"
"C1611611",1,"fenbuconazole"
"C0003308",1,"Antifungal Agents"
"C0580264",1,"H1N1"
"C0230097",1,"Structure of waist (surface region)"
"C0072074",1,"Profilins"
"C0038505",1,"Sturge-Weber Syndrome"
"C0020042",1,"Hotlines"
"C3380220",1,"Parasaissetia nigra"
"C2248641",1,"G/U mismatch-specific uracil-DNA glycosylase activity (function)"
"C0322195",1,"Family Hymenolepididae"
"C3543419",1,"Voluntary Report"
"C4641716",1,"Grapevine virus J"
"C2698753",1,"Peduncle - plant part"
"C1202179",1,"Cytisus striatus"
"C3858709",1,"specific group"
"C0013061",1,"Dose-Response Relationship, Radiation"
"C0009385",1,"Colony-Forming Units Assay"
"C0333641",1,"Atrophic"
"C0028834",1,"Octyl alcohol"
"C0006496",1,"Butterflies"
"C1035820",1,"Diaporthe eres"
"C0697138",1,"Larix laricina"
"C0038358",1,"Gastric ulcer"
"C0007906",1,"cetylpyridinium"
"C0549399",1,"Low density lipoprotein increased"
"C0013627",1,"Education, Dental"
"C0680775",1,"regulatory agency"
"C0242831",1,"Epitope Mapping"
"C4085653",1,"Bristol Stool Type 4"
"C0035334",1,"Retinitis Pigmentosa"
"C1552852",1,"HtmlLinkType - prev"
"C0376329",1,"New Variant Creutzfeldt-Jakob Disease"
"C0008943",1,"Climacteric"
"C0021027",1,"Immunoglobulins"
"C1229576",1,"Anoplophora chinensis"
"C1521805",1,"Opposite"
"C0204452",1,"Psychological assessment"
"C0439805",1,"Tumor Debulking"
"C1063889",1,"Bombus impatiens"
"C1264818",1,"Campylobacter species"
"C1505694",1,"iprovalicarb"
"C0684095",1,"intestinal system"
"C0003671",1,"Arabian Peninsula"
"C0039808",1,"Thermodynamics"
"C0007082",1,"Carcinoembryonic Antigen"
"C1264603",1,"Post-infectious disorder"
"C0457976",1,"Phenylalanine-free diet"
"C0032162",1,"Plastic object"
"C0060425",1,"flavanone"
"C0080026",1,"Planets"
"C2985739",1,"Clinically Significant Indicator"
"C4780833",1,"Drepanopeziza"
"C0031716",1,"Phosphorylcholine"
"C0376441",1,"Indian Ocean"
"C0059696",1,"ethanolamine"
"C0919293",1,"Host Factor 1 Protein"
"C0423276",1,"Shallow anterior chamber of eye"
"C1050690",1,"Aphelinidae"
"C1710076",1,"Shoot"
"C0752046",1,"Single Nucleotide Polymorphism"
"C0040524",1,"Septic Toxemia"
"C0450078",1,"Microbiological method"
"C0683149",1,"serum concentration"
"C4732809",1,"Retinal dots"
"C0035651",1,"Risk-Taking"
"C0200898",1,"DNA analysis"
"C0279023",1,"Chemosensitization"
"C0022173",1,"Isoenzymes"
"C0179630",1,"Cartridge device"
"C3681040",1,"Anas undulata undulata"
"C0475372",1,"Tumor stage T1"
"C1166993",1,"plastid membrane"
"C1853129",1,"LABORATORY ABNORMALITIES"
"C0020050",1,"Household Products"
"C1229614",1,"Little cherry virus 1"
"C0317632",1,"Lactobacillus kefiri"
"C0085978",1,"Causations"
"C0233524",1,"Falsification"
"C0017319",1,"General Practitioners"
"C3661579",1,"Chromium supplement therapy"
"C0021431",1,"Infrared Rays"
